problem,std_term_i,std_term_j,leg_term_i,leg_term_j,corr_std,corr_leg
Burgers,u^6u_x,u_xxxxxx,P6(u)u_x,P0(u)u_xxxxxx,-0.0074,-0.0715
Burgers,u^6u_x,uu_xxxxxx,P6(u)u_x,P1(u)u_xxxxxx,-0.0981,0.0648
Burgers,u^6u_x,u^2u_xxxxxx,P6(u)u_x,P2(u)u_xxxxxx,-0.2666,-0.1853
Burgers,u^6u_x,u^3u_xxxxxx,P6(u)u_x,P3(u)u_xxxxxx,-0.4759,0.0138
Burgers,u^6u_x,u^4u_xxxxxx,P6(u)u_x,P4(u)u_xxxxxx,-0.5565,0.1039
Burgers,u^6u_x,u^5u_xxxxxx,P6(u)u_x,P5(u)u_xxxxxx,-0.5658,-0.1196
Burgers,u^6u_x,u^6u_xxxxxx,P6(u)u_x,P6(u)u_xxxxxx,-0.5501,0.0058
Burgers,u_xx,uu_xx,P0(u)u_xx,P1(u)u_xx,0.3524,-0.1731
Burgers,u_xx,u^2u_xx,P0(u)u_xx,P2(u)u_xx,0.465,0.193
Burgers,u_xx,u^3u_xx,P0(u)u_xx,P3(u)u_xx,0.2171,-0.4577
Burgers,u_xx,u^4u_xx,P0(u)u_xx,P4(u)u_xx,0.1261,0.476
Burgers,u_xx,u^5u_xx,P0(u)u_xx,P5(u)u_xx,0.0666,-0.0027
Burgers,u_xx,u^6u_xx,P0(u)u_xx,P6(u)u_xx,0.0436,-0.2772
Burgers,u_xx,u_xxx,P0(u)u_xx,P0(u)u_xxx,-0.0,-0.0
Burgers,u_xx,uu_xxx,P0(u)u_xx,P1(u)u_xxx,-0.461,-0.2098
Burgers,u_xx,u^2u_xxx,P0(u)u_xx,P2(u)u_xxx,-0.0953,0.465
Burgers,u_xx,u^3u_xxx,P0(u)u_xx,P3(u)u_xxx,-0.2105,-0.3796
Burgers,u_xx,u^4u_xxx,P0(u)u_xx,P4(u)u_xxx,-0.1076,0.3061
Burgers,u_xx,u^5u_xxx,P0(u)u_xx,P5(u)u_xxx,-0.084,-0.2312
Burgers,u_xx,u^6u_xxx,P0(u)u_xx,P6(u)u_xxx,-0.0682,0.0572
Burgers,u_xx,u_xxxx,P0(u)u_xx,P0(u)u_xxxx,-0.6176,-0.6176
Burgers,u_xx,uu_xxxx,P0(u)u_xx,P1(u)u_xxxx,-0.4887,-0.3306
Burgers,u_xx,u^2u_xxxx,P0(u)u_xx,P2(u)u_xxxx,-0.3998,0.1934
Burgers,u_xx,u^3u_xxxx,P0(u)u_xx,P3(u)u_xxxx,-0.2154,0.4036
Burgers,u_xx,u^4u_xxxx,P0(u)u_xx,P4(u)u_xxxx,-0.11,-0.4262
Burgers,u_xx,u^5u_xxxx,P0(u)u_xx,P5(u)u_xxxx,-0.0586,-0.0758
Burgers,u_xx,u^6u_xxxx,P0(u)u_xx,P6(u)u_xxxx,-0.0383,0.2634
Burgers,u_xx,u_xxxxx,P0(u)u_xx,P0(u)u_xxxxx,-0.0,-0.0
Burgers,u_xx,uu_xxxxx,P0(u)u_xx,P1(u)u_xxxxx,0.481,0.3206
Burgers,u_xx,u^2u_xxxxx,P0(u)u_xx,P2(u)u_xxxxx,0.1138,-0.4981
Burgers,u_xx,u^3u_xxxxx,P0(u)u_xx,P3(u)u_xxxxx,0.1954,0.3905
Burgers,u_xx,u^4u_xxxxx,P0(u)u_xx,P4(u)u_xxxxx,0.1132,-0.3159
Burgers,u_xx,u^5u_xxxxx,P0(u)u_xx,P5(u)u_xxxxx,0.0902,0.1391
Burgers,u_xx,u^6u_xxxxx,P0(u)u_xx,P6(u)u_xxxxx,0.0753,0.0948
Burgers,u_xx,u_xxxxxx,P0(u)u_xx,P0(u)u_xxxxxx,0.3943,0.3943
Burgers,u_xx,uu_xxxxxx,P0(u)u_xx,P1(u)u_xxxxxx,0.5178,0.412
Burgers,u_xx,u^2u_xxxxxx,P0(u)u_xx,P2(u)u_xxxxxx,0.3878,-0.26
Burgers,u_xx,u^3u_xxxxxx,P0(u)u_xx,P3(u)u_xxxxxx,0.2138,-0.3893
Burgers,u_xx,u^4u_xxxxxx,P0(u)u_xx,P4(u)u_xxxxxx,0.1053,0.4099
Burgers,u_xx,u^5u_xxxxxx,P0(u)u_xx,P5(u)u_xxxxxx,0.0555,0.0788
Burgers,u_xx,u^6u_xxxxxx,P0(u)u_xx,P6(u)u_xxxxxx,0.0361,-0.2472
Burgers,uu_xx,u^2u_xx,P1(u)u_xx,P2(u)u_xx,0.9201,-0.4609
Burgers,uu_xx,u^3u_xx,P1(u)u_xx,P3(u)u_xx,0.7216,-0.5275
Burgers,uu_xx,u^4u_xx,P1(u)u_xx,P4(u)u_xx,0.4907,0.3681
Burgers,uu_xx,u^5u_xx,P1(u)u_xx,P5(u)u_xx,0.341,0.3843
Burgers,uu_xx,u^6u_xx,P1(u)u_xx,P6(u)u_xx,0.259,-0.453
Burgers,uu_xx,u_xxx,P1(u)u_xx,P0(u)u_xxx,0.1643,0.1456
Burgers,uu_xx,uu_xxx,P1(u)u_xx,P1(u)u_xxx,-0.2192,-0.1234
Burgers,uu_xx,u^2u_xxx,P1(u)u_xx,P2(u)u_xxx,-0.1608,-0.1289
Burgers,uu_xx,u^3u_xxx,P1(u)u_xx,P3(u)u_xxx,-0.154,0.312
Burgers,uu_xx,u^4u_xxx,P1(u)u_xx,P4(u)u_xxx,-0.0873,-0.3333
Burgers,uu_xx,u^5u_xxx,P1(u)u_xx,P5(u)u_xxx,-0.0557,0.1348
Burgers,uu_xx,u^6u_xxx,P1(u)u_xx,P6(u)u_xxx,-0.0403,0.1038
Burgers,uu_xx,u_xxxx,P1(u)u_xx,P0(u)u_xxxx,-0.1158,0.2285
Burgers,uu_xx,uu_xxxx,P1(u)u_xx,P1(u)u_xxxx,-0.9581,-0.8026
Burgers,uu_xx,u^2u_xxxx,P1(u)u_xx,P2(u)u_xxxx,-0.9242,0.0391
Burgers,uu_xx,u^3u_xxxx,P1(u)u_xx,P3(u)u_xxxx,-0.699,0.6404
Burgers,uu_xx,u^4u_xxxx,P1(u)u_xx,P4(u)u_xxxx,-0.4655,-0.3624
Burgers,uu_xx,u^5u_xxxx,P1(u)u_xx,P5(u)u_xxxx,-0.3253,-0.4608
Burgers,uu_xx,u^6u_xxxx,P1(u)u_xx,P6(u)u_xxxx,-0.2495,0.4764
Burgers,uu_xx,u_xxxxx,P1(u)u_xx,P0(u)u_xxxxx,-0.0231,-0.0096
Burgers,uu_xx,uu_xxxxx,P1(u)u_xx,P1(u)u_xxxxx,0.0766,-0.1216
Burgers,uu_xx,u^2u_xxxxx,P1(u)u_xx,P2(u)u_xxxxx,0.2811,0.3934
Burgers,uu_xx,u^3u_xxxxx,P1(u)u_xx,P3(u)u_xxxxx,0.1993,-0.4316
Burgers,uu_xx,u^4u_xxxxx,P1(u)u_xx,P4(u)u_xxxxx,0.1445,0.2622
Burgers,uu_xx,u^5u_xxxxx,P1(u)u_xx,P5(u)u_xxxxx,0.1034,0.1201
Burgers,uu_xx,u^6u_xxxxx,P1(u)u_xx,P6(u)u_xxxxx,0.0816,-0.2733
Burgers,uu_xx,u_xxxxxx,P1(u)u_xx,P0(u)u_xxxxxx,0.0915,-0.1285
Burgers,uu_xx,uu_xxxxxx,P1(u)u_xx,P1(u)u_xxxxxx,0.9332,0.7267
Burgers,uu_xx,u^2u_xxxxxx,P1(u)u_xx,P2(u)u_xxxxxx,0.9226,0.1116
Burgers,uu_xx,u^3u_xxxxxx,P1(u)u_xx,P3(u)u_xxxxxx,0.6907,-0.6589
Burgers,uu_xx,u^4u_xxxxxx,P1(u)u_xx,P4(u)u_xxxxxx,0.457,0.3371
Burgers,uu_xx,u^5u_xxxxxx,P1(u)u_xx,P5(u)u_xxxxxx,0.3195,0.4838
Burgers,uu_xx,u^6u_xxxxxx,P1(u)u_xx,P6(u)u_xxxxxx,0.2459,-0.4839
Burgers,u^2u_xx,u^3u_xx,P2(u)u_xx,P3(u)u_xx,0.8577,-0.273
Burgers,u^2u_xx,u^4u_xx,P2(u)u_xx,P4(u)u_xx,0.6599,0.019
Burgers,u^2u_xx,u^5u_xx,P2(u)u_xx,P5(u)u_xx,0.5085,0.2081
Burgers,u^2u_xx,u^6u_xx,P2(u)u_xx,P6(u)u_xx,0.4179,-0.1503
Burgers,u^2u_xx,u_xxx,P2(u)u_xx,P0(u)u_xxx,0.1109,-0.3558
Burgers,u^2u_xx,uu_xxx,P2(u)u_xx,P1(u)u_xxx,-0.2578,0.2362
Burgers,u^2u_xx,u^2u_xxx,P2(u)u_xx,P2(u)u_xxx,-0.1835,0.2791
Burgers,u^2u_xx,u^3u_xxx,P2(u)u_xx,P3(u)u_xxx,-0.1853,-0.5449
Burgers,u^2u_xx,u^4u_xxx,P2(u)u_xx,P4(u)u_xxx,-0.1058,0.5912
Burgers,u^2u_xx,u^5u_xxx,P2(u)u_xx,P5(u)u_xxx,-0.0744,-0.3547
Burgers,u^2u_xx,u^6u_xxx,P2(u)u_xx,P6(u)u_xxx,-0.0603,-0.0465
Burgers,u^2u_xx,u_xxxx,P2(u)u_xx,P0(u)u_xxxx,-0.1715,0.0216
Burgers,u^2u_xx,uu_xxxx,P2(u)u_xx,P1(u)u_xxxx,-0.907,0.1687
Burgers,u^2u_xx,u^2u_xxxx,P2(u)u_xx,P2(u)u_xxxx,-0.9922,-0.5624
Burgers,u^2u_xx,u^3u_xxxx,P2(u)u_xx,P3(u)u_xxxx,-0.8424,0.1156
Burgers,u^2u_xx,u^4u_xxxx,P2(u)u_xx,P4(u)u_xxxx,-0.6342,0.0688
Burgers,u^2u_xx,u^5u_xxxx,P2(u)u_xx,P5(u)u_xxxx,-0.4916,-0.1857
Burgers,u^2u_xx,u^6u_xxxx,P2(u)u_xx,P6(u)u_xxxx,-0.407,0.0823
Burgers,u^2u_xx,u_xxxxx,P2(u)u_xx,P0(u)u_xxxxx,-0.0342,0.0392
Burgers,u^2u_xx,uu_xxxxx,P2(u)u_xx,P1(u)u_xxxxx,0.1764,0.1684
Burgers,u^2u_xx,u^2u_xxxxx,P2(u)u_xx,P2(u)u_xxxxx,0.2878,-0.4916
Burgers,u^2u_xx,u^3u_xxxxx,P2(u)u_xx,P3(u)u_xxxxx,0.2476,0.5718
Burgers,u^2u_xx,u^4u_xxxxx,P2(u)u_xx,P4(u)u_xxxxx,0.182,-0.5048
Burgers,u^2u_xx,u^5u_xxxxx,P2(u)u_xx,P5(u)u_xxxxx,0.1429,0.077
Burgers,u^2u_xx,u^6u_xxxxx,P2(u)u_xx,P6(u)u_xxxxx,0.1225,0.2998
Burgers,u^2u_xx,u_xxxxxx,P2(u)u_xx,P0(u)u_xxxxxx,0.0995,-0.1051
Burgers,u^2u_xx,uu_xxxxxx,P2(u)u_xx,P1(u)u_xxxxxx,0.8911,-0.0888
Burgers,u^2u_xx,u^2u_xxxxxx,P2(u)u_xx,P2(u)u_xxxxxx,0.9866,0.3738
Burgers,u^2u_xx,u^3u_xxxxxx,P2(u)u_xx,P3(u)u_xxxxxx,0.836,-0.0725
Burgers,u^2u_xx,u^4u_xxxxxx,P2(u)u_xx,P4(u)u_xxxxxx,0.6253,-0.0762
Burgers,u^2u_xx,u^5u_xxxxxx,P2(u)u_xx,P5(u)u_xxxxxx,0.4852,0.1537
Burgers,u^2u_xx,u^6u_xxxxxx,P2(u)u_xx,P6(u)u_xxxxxx,0.4028,-0.0479
Burgers,u^3u_xx,u^4u_xx,P3(u)u_xx,P4(u)u_xx,0.9364,-0.8225
Burgers,u^3u_xx,u^5u_xx,P3(u)u_xx,P5(u)u_xx,0.8355,-0.3818
Burgers,u^3u_xx,u^6u_xx,P3(u)u_xx,P6(u)u_xx,0.7511,0.7809
Burgers,u^3u_xx,u_xxx,P3(u)u_xx,P0(u)u_xxx,0.1976,0.087
Burgers,u^3u_xx,uu_xxx,P3(u)u_xx,P1(u)u_xxx,-0.089,0.0974
Burgers,u^3u_xx,u^2u_xxx,P3(u)u_xx,P2(u)u_xxx,-0.1467,-0.3836
Burgers,u^3u_xx,u^3u_xxx,P3(u)u_xx,P3(u)u_xxx,-0.1137,0.3576
Burgers,u^3u_xx,u^4u_xxx,P3(u)u_xx,P4(u)u_xxx,-0.0771,-0.302
Burgers,u^3u_xx,u^5u_xxx,P3(u)u_xx,P5(u)u_xxx,-0.0606,0.2119
Burgers,u^3u_xx,u^6u_xxx,P3(u)u_xx,P6(u)u_xxx,-0.0597,-0.0379
Burgers,u^3u_xx,u_xxxx,P3(u)u_xx,P0(u)u_xxxx,-0.1051,0.023
Burgers,u^3u_xx,uu_xxxx,P3(u)u_xx,P1(u)u_xxxx,-0.6428,0.8547
Burgers,u^3u_xx,u^2u_xxxx,P3(u)u_xx,P2(u)u_xxxx,-0.878,0.0101
Burgers,u^3u_xx,u^3u_xxxx,P3(u)u_xx,P3(u)u_xxxx,-0.9962,-0.954
Burgers,u^3u_xx,u^4u_xxxx,P3(u)u_xx,P4(u)u_xxxx,-0.9208,0.7624
Burgers,u^3u_xx,u^5u_xxxx,P3(u)u_xx,P5(u)u_xxxx,-0.8214,0.4845
Burgers,u^3u_xx,u^6u_xxxx,P3(u)u_xx,P6(u)u_xxxx,-0.7406,-0.7652
Burgers,u^3u_xx,u_xxxxx,P3(u)u_xx,P0(u)u_xxxxx,-0.0639,-0.0074
Burgers,u^3u_xx,uu_xxxxx,P3(u)u_xx,P1(u)u_xxxxx,0.031,-0.1745
Burgers,u^3u_xx,u^2u_xxxxx,P3(u)u_xx,P2(u)u_xxxxx,0.2965,0.2654
Burgers,u^3u_xx,u^3u_xxxxx,P3(u)u_xx,P3(u)u_xxxxx,0.2313,-0.2395
Burgers,u^3u_xx,u^4u_xxxxx,P3(u)u_xx,P4(u)u_xxxxx,0.201,0.2784
Burgers,u^3u_xx,u^5u_xxxxx,P3(u)u_xx,P5(u)u_xxxxx,0.1761,-0.1968
Burgers,u^3u_xx,u^6u_xxxxx,P3(u)u_xx,P6(u)u_xxxxx,0.1678,-0.0259
Burgers,u^3u_xx,u_xxxxxx,P3(u)u_xx,P0(u)u_xxxxxx,0.0712,0.0415
Burgers,u^3u_xx,uu_xxxxxx,P3(u)u_xx,P1(u)u_xxxxxx,0.609,-0.8852
Burgers,u^3u_xx,u^2u_xxxxxx,P3(u)u_xx,P2(u)u_xxxxxx,0.8743,0.0267
Burgers,u^3u_xx,u^3u_xxxxxx,P3(u)u_xx,P3(u)u_xxxxxx,0.992,0.9365
Burgers,u^3u_xx,u^4u_xxxxxx,P3(u)u_xx,P4(u)u_xxxxxx,0.914,-0.7328
Burgers,u^3u_xx,u^5u_xxxxxx,P3(u)u_xx,P5(u)u_xxxxxx,0.8155,-0.4894
Burgers,u^3u_xx,u^6u_xxxxxx,P3(u)u_xx,P6(u)u_xxxxxx,0.7364,0.7464
Burgers,u^4u_xx,u^5u_xx,P4(u)u_xx,P5(u)u_xx,0.9727,-0.1301
Burgers,u^4u_xx,u^6u_xx,P4(u)u_xx,P6(u)u_xx,0.9244,-0.5725
Burgers,u^4u_xx,u_xxx,P4(u)u_xx,P0(u)u_xxx,0.1974,0.0913
Burgers,u^4u_xx,uu_xxx,P4(u)u_xx,P1(u)u_xxx,-0.0323,-0.2715
Burgers,u^4u_xx,u^2u_xxx,P4(u)u_xx,P2(u)u_xxx,-0.0839,0.4609
Burgers,u^4u_xx,u^3u_xxx,P4(u)u_xx,P3(u)u_xxx,-0.0646,-0.3722
Burgers,u^4u_xx,u^4u_xxx,P4(u)u_xx,P4(u)u_xxx,-0.0544,0.2958
Burgers,u^4u_xx,u^5u_xxx,P4(u)u_xx,P5(u)u_xxx,-0.0548,-0.1816
Burgers,u^4u_xx,u^6u_xxx,P4(u)u_xx,P6(u)u_xxx,-0.0656,0.0093
Burgers,u^4u_xx,u_xxxx,P4(u)u_xx,P0(u)u_xxxx,-0.0781,-0.0667
Burgers,u^4u_xx,uu_xxxx,P4(u)u_xx,P1(u)u_xxxx,-0.4243,-0.7536
Burgers,u^4u_xx,u^2u_xxxx,P4(u)u_xx,P2(u)u_xxxx,-0.6898,0.4818
Burgers,u^4u_xx,u^3u_xxxx,P4(u)u_xx,P3(u)u_xxxx,-0.9501,0.7272
Burgers,u^4u_xx,u^4u_xxxx,P4(u)u_xx,P4(u)u_xxxx,-0.9979,-0.96
Burgers,u^4u_xx,u^5u_xxxx,P4(u)u_xx,P5(u)u_xxxx,-0.9658,0.014
Burgers,u^4u_xx,u^6u_xxxx,P4(u)u_xx,P6(u)u_xxxx,-0.9177,0.5888
Burgers,u^4u_xx,u_xxxxx,P4(u)u_xx,P0(u)u_xxxxx,-0.0733,-0.0549
Burgers,u^4u_xx,uu_xxxxx,P4(u)u_xx,P1(u)u_xxxxx,-0.0063,0.2227
Burgers,u^4u_xx,u^2u_xxxxx,P4(u)u_xx,P2(u)u_xxxxx,0.2277,-0.2842
Burgers,u^4u_xx,u^3u_xxxxx,P4(u)u_xx,P3(u)u_xxxxx,0.1872,0.2387
Burgers,u^4u_xx,u^4u_xxxxx,P4(u)u_xx,P4(u)u_xxxxx,0.1858,-0.2391
Burgers,u^4u_xx,u^5u_xxxxx,P4(u)u_xx,P5(u)u_xxxxx,0.1828,0.1604
Burgers,u^4u_xx,u^6u_xxxxx,P4(u)u_xx,P6(u)u_xxxxx,0.1904,-0.0004
Burgers,u^4u_xx,u_xxxxxx,P4(u)u_xx,P0(u)u_xxxxxx,0.052,-0.0015
Burgers,u^4u_xx,uu_xxxxxx,P4(u)u_xx,P1(u)u_xxxxxx,0.3949,0.7875
Burgers,u^4u_xx,u^2u_xxxxxx,P4(u)u_xx,P2(u)u_xxxxxx,0.6891,-0.5136
Burgers,u^4u_xx,u^3u_xxxxxx,P4(u)u_xx,P3(u)u_xxxxxx,0.9513,-0.7155
Burgers,u^4u_xx,u^4u_xxxxxx,P4(u)u_xx,P4(u)u_xxxxxx,0.9954,0.9417
Burgers,u^4u_xx,u^5u_xxxxxx,P4(u)u_xx,P5(u)u_xxxxxx,0.9623,0.003
Burgers,u^4u_xx,u^6u_xxxxxx,P4(u)u_xx,P6(u)u_xxxxxx,0.9148,-0.5859
Burgers,u^5u_xx,u^6u_xx,P5(u)u_xx,P6(u)u_xx,0.9865,-0.6616
Burgers,u^5u_xx,u_xxx,P5(u)u_xx,P0(u)u_xxx,0.176,-0.3203
Burgers,u^5u_xx,uu_xxx,P5(u)u_xx,P1(u)u_xxx,0.0002,0.3247
Burgers,u^5u_xx,u^2u_xxx,P5(u)u_xx,P2(u)u_xxx,-0.0453,-0.1641
Burgers,u^5u_xx,u^3u_xxx,P5(u)u_xx,P3(u)u_xxx,-0.0357,0.0679
Burgers,u^5u_xx,u^4u_xxx,P5(u)u_xx,P4(u)u_xxx,-0.0436,-0.0819
Burgers,u^5u_xx,u^5u_xxx,P5(u)u_xx,P5(u)u_xxx,-0.0555,0.0783
Burgers,u^5u_xx,u^6u_xxx,P5(u)u_xx,P6(u)u_xxx,-0.0739,-0.0125
Burgers,u^5u_xx,u_xxxx,P5(u)u_xx,P0(u)u_xxxx,-0.0552,0.0369
Burgers,u^5u_xx,uu_xxxx,P5(u)u_xx,P1(u)u_xxxx,-0.2858,-0.282
Burgers,u^5u_xx,u^2u_xxxx,P5(u)u_xx,P2(u)u_xxxx,-0.5432,-0.6732
Burgers,u^5u_xx,u^3u_xxxx,P5(u)u_xx,P3(u)u_xxxx,-0.8592,0.5466
Burgers,u^5u_xx,u^4u_xxxx,P5(u)u_xx,P4(u)u_xxxx,-0.9799,0.0587
Burgers,u^5u_xx,u^5u_xxxx,P5(u)u_xx,P5(u)u_xxxx,-0.9989,-0.9573
Burgers,u^5u_xx,u^6u_xxxx,P5(u)u_xx,P6(u)u_xxxx,-0.9833,0.6286
Burgers,u^5u_xx,u_xxxxx,P5(u)u_xx,P0(u)u_xxxxx,-0.0696,0.1446
Burgers,u^5u_xx,uu_xxxxx,P5(u)u_xx,P1(u)u_xxxxx,-0.0308,-0.1447
Burgers,u^5u_xx,u^2u_xxxxx,P5(u)u_xx,P2(u)u_xxxxx,0.1692,0.0704
Burgers,u^5u_xx,u^3u_xxxxx,P5(u)u_xx,P3(u)u_xxxxx,0.1473,-0.0367
Burgers,u^5u_xx,u^4u_xxxxx,P5(u)u_xx,P4(u)u_xxxxx,0.1662,0.0196
Burgers,u^5u_xx,u^5u_xxxxx,P5(u)u_xx,P5(u)u_xxxxx,0.1794,-0.0296
Burgers,u^5u_xx,u^6u_xxxxx,P5(u)u_xx,P6(u)u_xxxxx,0.1988,0.0531
Burgers,u^5u_xx,u_xxxxxx,P5(u)u_xx,P0(u)u_xxxxxx,0.0378,-0.0185
Burgers,u^5u_xx,uu_xxxxxx,P5(u)u_xx,P1(u)u_xxxxxx,0.2613,0.274
Burgers,u^5u_xx,u^2u_xxxxxx,P5(u)u_xx,P2(u)u_xxxxxx,0.5448,0.681
Burgers,u^5u_xx,u^3u_xxxxxx,P5(u)u_xx,P3(u)u_xxxxxx,0.8639,-0.5515
Burgers,u^5u_xx,u^4u_xxxxxx,P5(u)u_xx,P4(u)u_xxxxxx,0.9806,-0.0624
Burgers,u^5u_xx,u^5u_xxxxxx,P5(u)u_xx,P5(u)u_xxxxxx,0.9975,0.9396
Burgers,u^5u_xx,u^6u_xxxxxx,P5(u)u_xx,P6(u)u_xxxxxx,0.9815,-0.6109
Burgers,u^6u_xx,u_xxx,P6(u)u_xx,P0(u)u_xxx,0.1527,0.2561
Burgers,u^6u_xx,uu_xxx,P6(u)u_xx,P1(u)u_xxx,0.0099,-0.1571
Burgers,u^6u_xx,u^2u_xxx,P6(u)u_xx,P2(u)u_xxx,-0.0247,-0.1428
Burgers,u^6u_xx,u^3u_xxx,P6(u)u_xx,P3(u)u_xxx,-0.0248,0.2155
Burgers,u^6u_xx,u^4u_xxx,P6(u)u_xx,P4(u)u_xxx,-0.0423,-0.1503
Burgers,u^6u_xx,u^5u_xxx,P6(u)u_xx,P5(u)u_xxx,-0.0611,0.0194
Burgers,u^6u_xx,u^6u_xxx,P6(u)u_xx,P6(u)u_xxx,-0.0841,0.0762
Burgers,u^6u_xx,u_xxxx,P6(u)u_xx,P0(u)u_xxxx,-0.0436,0.0267
Burgers,u^6u_xx,uu_xxxx,P6(u)u_xx,P1(u)u_xxxx,-0.2149,0.6232
Burgers,u^6u_xx,u^2u_xxxx,P6(u)u_xx,P2(u)u_xxxx,-0.453,0.1591
Burgers,u^6u_xx,u^3u_xxxx,P6(u)u_xx,P3(u)u_xxxx,-0.7795,-0.8694
Burgers,u^6u_xx,u^4u_xxxx,P6(u)u_xx,P4(u)u_xxxx,-0.9369,0.6709
Burgers,u^6u_xx,u^5u_xxxx,P6(u)u_xx,P5(u)u_xxxx,-0.9892,0.6481
Burgers,u^6u_xx,u^6u_xxxx,P6(u)u_xx,P6(u)u_xxxx,-0.9994,-0.9738
Burgers,u^6u_xx,u_xxxxx,P6(u)u_xx,P0(u)u_xxxxx,-0.0639,-0.1149
Burgers,u^6u_xx,uu_xxxxx,P6(u)u_xx,P1(u)u_xxxxx,-0.038,0.0037
Burgers,u^6u_xx,u^2u_xxxxx,P6(u)u_xx,P2(u)u_xxxxx,0.129,0.1681
Burgers,u^6u_xx,u^3u_xxxxx,P6(u)u_xx,P3(u)u_xxxxx,0.1218,-0.1888
Burgers,u^6u_xx,u^4u_xxxxx,P6(u)u_xx,P4(u)u_xxxxx,0.1522,0.1579
Burgers,u^6u_xx,u^5u_xxxxx,P6(u)u_xx,P5(u)u_xxxxx,0.1758,-0.0141
Burgers,u^6u_xx,u^6u_xxxxx,P6(u)u_xx,P6(u)u_xxxxx,0.203,-0.1132
Burgers,u^6u_xx,u_xxxxxx,P6(u)u_xx,P0(u)u_xxxxxx,0.03,0.0025
Burgers,u^6u_xx,uu_xxxxxx,P6(u)u_xx,P1(u)u_xxxxxx,0.1949,-0.648
Burgers,u^6u_xx,u^2u_xxxxxx,P6(u)u_xx,P2(u)u_xxxxxx,0.456,-0.1239
Burgers,u^6u_xx,u^3u_xxxxxx,P6(u)u_xx,P3(u)u_xxxxxx,0.7863,0.8681
Burgers,u^6u_xx,u^4u_xxxxxx,P6(u)u_xx,P4(u)u_xxxxxx,0.9395,-0.6691
Burgers,u^6u_xx,u^5u_xxxxxx,P6(u)u_xx,P5(u)u_xxxxxx,0.9891,-0.6385
Burgers,u^6u_xx,u^6u_xxxxxx,P6(u)u_xx,P6(u)u_xxxxxx,0.9984,0.9594
Burgers,u_xxx,uu_xxx,P0(u)u_xxx,P1(u)u_xxx,-0.052,-0.8777
Burgers,u_xxx,u^2u_xxx,P0(u)u_xxx,P2(u)u_xxx,0.418,-0.0133
Burgers,u_xxx,u^3u_xxx,P0(u)u_xxx,P3(u)u_xxx,0.0894,0.4635
Burgers,u_xxx,u^4u_xxx,P0(u)u_xxx,P4(u)u_xxx,0.0743,-0.3984
Burgers,u_xxx,u^5u_xxx,P0(u)u_xxx,P5(u)u_xxx,0.0526,0.0609
Burgers,u_xxx,u^6u_xxx,P0(u)u_xxx,P6(u)u_xxx,0.0458,0.1625
Burgers,u_xxx,u_xxxx,P0(u)u_xxx,P0(u)u_xxxx,0.0,0.0
Burgers,u_xxx,uu_xxxx,P0(u)u_xxx,P1(u)u_xxxx,-0.1766,-0.1547
Burgers,u_xxx,u^2u_xxxx,P0(u)u_xxx,P2(u)u_xxxx,-0.1101,0.4673
Burgers,u_xxx,u^3u_xxxx,P0(u)u_xxx,P3(u)u_xxxx,-0.2012,-0.1211
Burgers,u_xxx,u^4u_xxxx,P0(u)u_xxx,P4(u)u_xxxx,-0.1949,-0.0543
Burgers,u_xxx,u^5u_xxxx,P0(u)u_xxx,P5(u)u_xxxx,-0.1736,0.2605
Burgers,u_xxx,u^6u_xxxx,P0(u)u_xxx,P6(u)u_xxxx,-0.1508,-0.2136
Burgers,u_xxx,u_xxxxx,P0(u)u_xxx,P0(u)u_xxxxx,-0.7611,-0.7611
Burgers,u_xxx,uu_xxxxx,P0(u)u_xxx,P1(u)u_xxxxx,-0.182,0.5564
Burgers,u_xxx,u^2u_xxxxx,P0(u)u_xxx,P2(u)u_xxxxx,-0.1207,0.3062
Burgers,u_xxx,u^3u_xxxxx,P0(u)u_xxx,P3(u)u_xxxxx,-0.0307,-0.5039
Burgers,u_xxx,u^4u_xxxxx,P0(u)u_xxx,P4(u)u_xxxxx,-0.0119,0.2963
Burgers,u_xxx,u^5u_xxxxx,P0(u)u_xxx,P5(u)u_xxxxx,-0.0104,0.1732
Burgers,u_xxx,u^6u_xxxxx,P0(u)u_xxx,P6(u)u_xxxxx,-0.0114,-0.3302
Burgers,u_xxx,u_xxxxxx,P0(u)u_xxx,P0(u)u_xxxxxx,-0.0,-0.0
Burgers,u_xxx,uu_xxxxxx,P0(u)u_xxx,P1(u)u_xxxxxx,0.1515,0.1296
Burgers,u_xxx,u^2u_xxxxxx,P0(u)u_xxx,P2(u)u_xxxxxx,0.1075,-0.3801
Burgers,u_xxx,u^3u_xxxxxx,P0(u)u_xxx,P3(u)u_xxxxxx,0.1967,0.1034
Burgers,u_xxx,u^4u_xxxxxx,P0(u)u_xxx,P4(u)u_xxxxxx,0.1925,0.0517
Burgers,u_xxx,u^5u_xxxxxx,P0(u)u_xxx,P5(u)u_xxxxxx,0.1721,-0.2341
Burgers,u_xxx,u^6u_xxxxxx,P0(u)u_xxx,P6(u)u_xxxxxx,0.15,0.1894
Burgers,uu_xxx,u^2u_xxx,P1(u)u_xxx,P2(u)u_xxx,0.3628,-0.4275
Burgers,uu_xxx,u^3u_xxx,P1(u)u_xxx,P3(u)u_xxx,0.5002,-0.1654
Burgers,uu_xxx,u^4u_xxx,P1(u)u_xxx,P4(u)u_xxx,0.2972,0.3152
